2020-12-20T23:48:55.000Z	1340806417536598016	完全に「根雪」ですね💦冬の装備で仕事、外出しましょう	{'place_id': 'e0b7947e3d35d737'}
2020-12-20T23:23:46.000Z	1340800087316819968	みなさんおはようございます！今日は一年で一番昼間の時間が短い【冬至】です。お出かけの際はくれぐれもお気をつけください。#冬至 #安全運転	{'place_id': '13fbcf4150ce380c'}
2020-12-20T23:00:47.000Z	1340794302486642688	何故、東京都で外出自粛要請が出てる時期に総理大臣が芸能人達と会食したのかが常識ある私には理解できません。 https://t.co/CdOV4MjDpi	{'place_id': 'aedee7b3bd878532'}
2020-12-20T22:31:34.000Z	1340786953134821376	何故、国民の代表だと勘違いしている政治家が守らなかったんですかね？帰省も出来ない国民も居る日本、ペナルティがあって然るべき、政治家外出禁止命令が必要です。	{'place_id': 'aedee7b3bd878532'}
2020-12-20T22:31:34.000Z	1340786951587209218	東京都政治家外出禁止命令を出して貰わないとね。菅さんは政治家は国民から選ばれたと豪語していましたよ(本当はほんの１部の投票した人達だけに選ばれたんですけど(笑)国民の代表だと思ってるなら全国で外出自粛要請、マスク、手洗い、消毒、マスク会食、5人まで密にならないと言われてる令和２年！	{'place_id': 'aedee7b3bd878532'}
2020-12-20T22:06:31.000Z	1340780646717816832	@tantan_soso おはようございます。旅行気分の入院でした😁でもやっぱり自宅でゆっくり寝たいですね〜😴お心遣いありがとうございます👏	{'place_id': '13fbcf4150ce380c'}
2020-12-20T21:59:03.000Z	1340778768693157890	回送電車でも必ず各駅止まるのに本当にノンストップでなんか笑った (@ 北34条駅 in 札幌市, 北海道) https://t.co/V1HPlVMHkH	{'coordinates': {'type': 'Point', 'coordinates': [141.3419419, 43.1003599]}, 'place_id': '446d3da0f592bb1f'}
2020-12-20T14:10:19.000Z	1340660809710489603	結局4時間経つか経たないかくらいで目覚めてそのまま寝れず…。あと1時間半後には出勤なのに…。まぁいいか…モンスター飲んで仕事すりゃなんとか行けそう	{'place_id': '13fbcf4150ce380c'}
2020-12-20T13:48:32.000Z	1340655326446534656	@longcommuter77 将来、だから電車なんだねぇって笑ってくれると楽しいですね〜。	{'place_id': '13fbcf4150ce380c'}
2020-12-20T13:38:24.000Z	1340652776456474624	バスがないので電車で帰る面倒臭い。忙しい中での遠征だったので仕方無しかな🥺	{'place_id': 'aedee7b3bd878532'}
2020-12-20T13:26:38.000Z	1340649815097503746	ショップ名：札幌ステラプレイス　札幌シネマフロンティア（2020年12月20日判明）最終出勤日：12月17日（木）・従業員が勤務するショップと後方施設について消毒対応を致します。・勤務中はマスクを着用し、アルコール消毒などの感染防止策を実施しておりました。	{'place_id': '76de02149cf1f468'}
2020-12-20T11:05:45.000Z	1340614361014931456	皆さんお疲れ様でーす♪今のところ雪は止んでますが東区元町の店から車で帰宅したんですが#道路ガタガタ #道が狭いです😩雪かきでお疲れかと思いますが明日は余裕を持って出勤ですね☺️#札幌Twitter会 #北海道孤高のTwitter会 https://t.co/1rLCxMwPBU	{'place_id': '2446080129c66346'}
2020-12-20T10:25:49.000Z	1340604311923920896	@ezonori 夜中の2時にまた出勤です！	{'place_id': '76de02149cf1f468'}
2020-12-20T09:51:53.000Z	1340595772027355136	@yuruttouber 路面電車用の黄色い矢印信号で曲がってくる車もたまにいます。みんながルールを守らないと、罪のない人が事故に巻き込まれますよね。	{'place_id': '13fbcf4150ce380c'}
2020-12-20T07:28:41.000Z	1340559732373823488	大雪でクルマが動けなること２回。見ず知らずの人たちに助けられました。不要不急の外出以外は控えるべきだと実感。 https://t.co/nOkr61PdXD	{'place_id': 'c3821cfe8f16bdb6'}
2020-12-20T07:22:52.000Z	1340558271279710210	夫実家付近で夫娘、今季初の雪遊びへお出かけ。どん詰まりに家があるため車が来なくて遊びやすい夫実家。買ったスキーで歩いたりしたみたいです。わたしは一時間ばっこり昼寝してひとり時間満喫させていただきました。	{'place_id': 'bf88b4fa5b342b64'}
2020-12-20T07:00:03.000Z	1340552526689529856	ユアスタは電車もそこそこあるからよいが石巻で残業だったらまあまあ大変である	{'place_id': 'e826cd2494f53e40'}
2020-12-20T05:53:10.000Z	1340535694263873537	やべw電車止まって帰れないw	{'place_id': '13fbcf4150ce380c'}
2020-12-20T05:39:05.000Z	1340532153642229760	玄関、雪で埋まって外出れん。#江別 #大麻	{'place_id': 'c3821cfe8f16bdb6'}
2020-12-20T05:21:30.000Z	1340527726999048194	日曜出勤、今からランチタイム。ドラマコラボスイーツ、見つけた。シュークリームは結局手に入らなかったからなあ。＃恋あた 場所: 札幌駅 https://t.co/ZJCNoExlcr	{'coordinates': {'type': 'Point', 'coordinates': [141.35083333, 43.06861111]}, 'place_id': '13fbcf4150ce380c'}
2020-12-20T04:40:00.000Z	1340517284071149568	出勤して三時間でこんな積もるの https://t.co/KiPMA2fZnh	{'place_id': '13fbcf4150ce380c'}
