2020-03-01T23:16:12.000Z	1234256152336257024	電車まにあわーん (@ 海老津駅 in 岡垣町, 福岡県) https://t.co/JT8iOR4ukM	{'place_id': 'd322b10e6a665c22', 'coordinates': {'type': 'Point', 'coordinates': [130.62353886, 33.84011756]}}
2020-03-01T22:03:00.000Z	1234237728767655936	福岡空港「ヨシミ ブルースカイ」出発前に空港レストランでちょい飲み。生ビールを飲みながらゴボウスティック。軽い飲みにピッタリ！#福岡 #福岡空港 #ちょい飲み #ヨシミブルースカイ #空港メシ #飲み歩き@Lac_official_ https://t.co/JjvJb9a9QL	{'place_id': '83e30e314d0e5320'}
2020-03-01T21:50:54.000Z	1234234684101419011	おはようございます。今朝は曇り空。風はそこまで、寒くない。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2020-03-01T21:35:23.000Z	1234230779418308609	おはようございます☁小倉南区のタクシー運転手感染してから５日間出勤してたと😣NHKのニュースで言ってました📺頼むから、もう会社休んで欲しい😵	{'place_id': '361d4120fc43007e'}
2020-03-01T20:04:42.000Z	1234207958264770560	明日からの出勤、どうすっかな…	{'place_id': 'ae083492b529328a'}
2020-03-01T17:21:32.000Z	1234166897676931074	夜更かしとか苦手なのに、旅行前は飛行機で寝るため、頑張りたいけど普通にきついwwwwwwでも6時間のフライトやもんな	{'place_id': '06dee0fd8a4d815c'}
2020-03-01T15:57:51.000Z	1234145836537270272	@touchy61 早く暖かくなって普通の生活したい｡バスや電車で花粉症の私はクシャミもできないです😅	{'place_id': 'f62cf04248a8314b'}
2020-03-01T15:24:07.000Z	1234137349316964352	いやー、あの時はホントにツラかった。電車の中で吐いたりしたら末代までの恥だからね。	{'place_id': '6772c147e8066ea1'}
2020-03-01T15:23:21.000Z	1234137153031925761	その時乗った電車305系だったから車内にトイレあったんだけど、一番後ろに乗ってしまっててトイレがある先頭まで移動する間に吐きそうな気がしたからそのまま我慢してた。	{'place_id': '6772c147e8066ea1'}
2020-03-01T15:21:56.000Z	1234136796390252544	2回目は店舗異動した時の歓送迎会の時。その時は飲まされたんじゃなくて柄にもなく自ら調子に乗って飲みすぎて、帰りの電車の中で吐きそうなのを必死に耐えてた。もちろん家に帰るなり即リバース。	{'place_id': '6772c147e8066ea1'}
2020-03-01T15:18:32.000Z	1234135942698393601	タクシーにもおちおち乗れない まず外出はリスク https://t.co/xlfzFpLNFt	{'place_id': '361d4120fc43007e'}
2020-03-01T14:08:53.000Z	1234118413892538371	時差出勤のおかげでゆとりのある飲み会ライフ特需を送れている	{'place_id': '83e30e314d0e5320'}
2020-03-01T13:53:09.000Z	1234114453584539648	今博多駅で！たぶん電車好きな人にはたまらない組み合わせだと思うな〜まだ頑張ってほしい！＃電車＃JR九州＃まだまだ頑張ってもらいたい https://t.co/i7Cqpg8Zn2	{'place_id': '83e30e314d0e5320'}
2020-03-01T13:35:57.000Z	1234110125427712000	今日は久しぶりのスーツでお出かけ♩初めて地元の路線バス乗ったwそのあと観劇行って、スーパーとホームセンターでお買い物、、スーツの意味はない着たかっただけ　　笑笑 https://t.co/dXw01wnz7j	{'place_id': 'aa02369974b2c1f9'}
2020-03-01T13:29:46.000Z	1234108569391226880	ド派手なネオン 焼鳥屋で胃袋満たす 青じそ巻きかしわ 鶏皮(塩) なんこつ ねぎま 焼きおにぎりで打ち止め そうそう外出とも出来なくなるので最後の晩餐な気分  #焼鳥将 #黒崎で飲もう #北九州でコロナウィルス出た話はどうなったかな https://t.co/yic25KDLNg	{'place_id': '07d9cc2035888000'}
2020-03-01T13:21:46.000Z	1234106559304736768	不要不急な外出でした _(´ω｀」 ∠)_ｽﾔｽﾔ (@ 西鉄天神高速バスターミナル - @nishitetsubt in 福岡市, 福岡県) https://t.co/XhVqa8rdrh	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.40019263, 33.58929787]}}
2020-03-01T13:07:33.000Z	1234102979914895361	京阪電車に、乗ってみたくなったhttps://t.co/SbB64Bxdro	{'place_id': '1809b21424d0d7a1'}
2020-03-01T12:46:16.000Z	1234097622790504451	休日出勤の恩恵なしのためプラザ本店へレッツラゴー	{'place_id': '83e30e314d0e5320'}
2020-03-01T12:29:20.000Z	1234093363814531072	2月の外出時に見掛けて 丁寧な接客を受けたあの素敵な商品を買おう♪心の中にそっと秘めていたの。小さな雑貨店で見染めたの。人々の心は今はギスギスしていて雑貨どころではないだろう。量産品はいつでも買える。一つ一つ個性がある雑貨はその一つしか存在しないの。だから今 買うのよ☆	{'place_id': 'f62cf04248a8314b'}
2020-03-01T12:15:32.000Z	1234089889433452545	@koto627engeki おっ、駅メモ始めたのか！旅行する度に課金してしまうから気をつけてw	{'place_id': 'd458617907c51263'}
2020-03-01T11:44:55.000Z	1234082183372869633	ほんと昨日フォロワーさんと飲みに行ってよかった！初飲みだったけど、自分の悩みとか聞いてくれて、気持ちが軽くなった☺️悩んだときにこうやってご飯行くのっていいですね😊	{'place_id': '207e95d6143148a2'}
2020-03-01T11:20:06.000Z	1234075937383186432	@FOTO1018 @YouTube 特に新幹線必要じゃないんだけどな〜、鹿島の方へ行く快速電車を増やしてくれるならいいけど。	{'place_id': '10399e3c0b1f3a07'}
2020-03-01T10:17:29.000Z	1234060179072856064	ちょっとした旅行気分を味わえるね	{'place_id': 'd3e7247214ae4e2d'}
2020-03-01T10:06:09.000Z	1234057330183917573	明日から平日は朝出勤して夕方帰って晩酌凄いしての普通のおっさんの生活、土日は家でボーッと過ごす生活、せめて土日はラーメン店巡りでもしようかな。しかし出来ねえなそんな生活、今日も一日体は休んでも頭のなかは少林寺拳法がグルグル。少しでも可能性を探るぞ‼️	{'place_id': 'd458617907c51263'}
2020-03-01T10:02:33.000Z	1234056423241216000	3/1(日)天神親不孝通りインスタ映えする店Bar Gothicは🈺21時〜翌3時3/2(月)3(火)は定休日☆バー ゴシック福岡市中央区舞鶴1-8-30プリズモビル8階(ドラムBe-1横)092-761-5540#親不孝通り#福岡#天神#博多#中洲#大名#1人飲み#朝まで飲める店#朝まで営業#旅行#観光#名物#V系#ライブ帰り https://t.co/1DoVWgfmyu	{'place_id': '0fc38a738014f000'}
2020-03-01T10:02:28.000Z	1234056401703452673	えにし酒観ると無性に飲みに行きたくなってしまうからギルティ。	{'place_id': '6772c147e8066ea1'}
2020-03-01T10:01:45.000Z	1234056223500058624	3/1(日)天神親不孝通りインスタ映えする店Bar Gothicは🈺21時〜翌3時3/2(月)3(火)は定休日☆バー ゴシック福岡市中央区舞鶴1-8-30プリズモビル8階(ドラムBe-1横)092-761-5540#親不孝通り#福岡#天神#博多#中洲#大名#1人飲み#朝まで飲める店#朝まで営業#旅行#観光#名物#V系#ライブ帰り https://t.co/etTzTFU3GT	{'place_id': '0fc38a738014f000'}
2020-03-01T09:51:42.000Z	1234053693047132160	テレワーク、ビデオ会議、時差出勤など、やろうと思えば出来る事の実施のきっかけになったね。怪我の功名じゃないけど、ホワイト化が進むと良いな。	{'place_id': 'f62cf04248a8314b'}
2020-03-01T09:35:09.000Z	1234049526257704960	明日から子供がいない学校に出勤。辛いなぁ。	{'place_id': '01784c311a5312c7'}
2020-03-01T09:33:30.000Z	1234049111910842373	「おはようアナログ展」at ブックバーひつじが最終日です‼️幸いにも、雨が上がってお出かけ日和かと‼️マンゴージュース、うまい、、、 https://t.co/ipchvYjN9Y	{'place_id': 'f62cf04248a8314b'}
2020-03-01T09:09:15.000Z	1234043007348830208	新型コロナで外出自粛ムードの今週末は遠出は避けて自宅付近でプラプラ。今日は昼からドローンで遊ぶことに。海岸線を走る筑肥線の電車も撮影してみた。人との接触を避けたい時期には申し分ない娯楽かも。 https://t.co/2g6YRINJYl	{'place_id': '07d9d2453e482002'}
2020-03-01T08:39:13.000Z	1234035450089627649	この時期に不要不急の外出をして来た🚃	{'place_id': '1809b21424d0d7a1'}
2020-03-01T08:31:00.000Z	1234033385133105152	旅行するのが私を殺した	{'place_id': 'f62cf04248a8314b'}
2020-03-01T07:17:36.000Z	1234014912218689536	6/1が終わって今日から3月！時が経つのは早いけどコロナには早く無くなって欲しく思います！今日から新たな日本酒入れてます😃飲みに来て下さい😁今日もカワハギ有りますよ！あとふぐ刺身も有りますよ！#福岡#薬院#居酒屋#仙八#日本酒#玉川#篠峯#コロナはもういいです！ https://t.co/21I5wUOnc5	{'place_id': 'f62cf04248a8314b'}
2020-03-01T06:59:40.000Z	1234010399629926400	北海道旅行中止になったので仕事してますが、博多駅周辺は日曜日なのにほとんど観光バスが走っていません。お仕事もヒマです(^^;	{'place_id': '207e95d6143148a2'}
2020-03-01T06:19:43.000Z	1234000346847969280	先週は泣けるほど…ヒマやったなぁ😓😓😓ってことで皆様飲みにお越し下さいね❤️今月も第１・第３火曜日店休日です！ https://t.co/Qx4Otaq10L	{'place_id': 'ae083492b529328a'}
2020-03-01T06:08:53.000Z	1233997618495156224	#博多#福岡博多にも路面電車の時代があった。 場所: Hakataekimae, Hakata-ku https://t.co/z7xc796F0f	{'place_id': '83e30e314d0e5320', 'coordinates': {'type': 'Point', 'coordinates': [130.41765742, 33.58906085]}}
2020-03-01T05:40:42.000Z	1233990527495704576	昨日は夢で、、くるたんとお出かけした😨😨	{'place_id': '83e30e314d0e5320'}
2020-03-01T05:03:12.000Z	1233981086847229953	日本列島をみて、どこに旅行行くか決める	{'place_id': 'f62cf04248a8314b'}
2020-03-01T04:32:12.000Z	1233973288155508736	映画観に行くついでにどうせならメロブ行ってバスターミナル行くかの予定電車で往復1000ちょい映画で2000程メロブで5000ちょっと使い過ぎたがここまでは予定通り一万以内に収めてたがその後再びATMに行くとは思わなかった	{'place_id': '83e30e314d0e5320'}
2020-03-01T04:14:54.000Z	1233968934862241792	@chiroken27LOVE しかし今から外出するのでここから伸びます。	{'place_id': '207e95d6143148a2'}
2020-03-01T04:01:07.000Z	1233965463631093760	@103mashimashi お出かけですかー？朝雨でしたもんね(´；ω；｀)	{'place_id': '1809b21424d0d7a1'}
2020-03-01T04:00:06.000Z	1233965210186080257	在宅ワークか…わたしは100%無理だな。分析機器を置いたら我が家のテーブルが真っ二つになりそうだ。サンプルを持って電車にも乗れない。危なくて重いから。	{'place_id': '8d59909b600e0352'}
2020-03-01T03:40:50.000Z	1233960361960673280	カレー味にすれば大体食べられる。寝ぼけて作ったソース味の卵かけご飯は意外と食べられる！美味しくなくても食べられる幸せ。雨が降ってて外出が億劫だから昼酒最高！なのかもしれません。	{'place_id': '90670800ee355ca4'}
2020-03-01T02:44:33.000Z	1233946198274236416	本日は日曜ですが、オープン🌸今話題の子連れ出勤＆ウィルス対策のため、明日、ドリンクご注文の方は基本的にテイクアウトでのご案内をさせていただく予定です^ ^ご来店をおまちしています🥰 https://t.co/aC25FCPwnm	{'place_id': 'ae083492b529328a'}
2020-03-01T01:56:41.000Z	1233934150987419648	なんか、西鉄電車も小学生くらいの子供がたくさん…何も言いますまい。私も出勤している。	{'place_id': 'aa7c3ccdbb497079'}
2020-03-01T01:54:07.000Z	1233933504620089345	おはようございます😊気温11℃鈍色の空の広がる福岡地方の午前です☁☁☁今日から3月ですね🎎🍡🌸このまま寒さは来ず、ますます暖かくなるんですかねー？春物の洋服とかコスメとかほしくなりますね💄✨でも私は旅行用の貯金をしないとなんです🚅💕けど、貯まる気がしない！(笑) https://t.co/K8IqJjGtV1	{'place_id': '684cc1cfd89cacef'}
2020-03-01T01:47:12.000Z	1233931763614875648	電車来ないからお買い物出来ん泣いた() (@ 白木原駅 in 大野城市, 福岡県) https://t.co/8HyRzbh1l1	{'place_id': '4c6f6aa0ae926c41', 'coordinates': {'type': 'Point', 'coordinates': [130.48264503, 33.52865983]}}
2020-03-01T01:45:12.000Z	1233931261514661888	旅行は好きだけど、海外に全く興味が無いうちの相手に、旅行ユーチューバーの動画をテレビに流したら、めちゃハマって観てました😎✨✨ https://t.co/LCCxFd68DG	{'place_id': '06dee0fd8a4d815c'}
2020-03-01T01:08:36.000Z	1233922050735013893	コヨイ誕生日落書き〜ちょっとお出かけしよ。色ぬりは帰ってから https://t.co/KTICv9R7MU	{'place_id': '00923ebbee79f2fd'}
2020-03-01T01:01:29.000Z	1233920257405812736	不要不急の外出はしない。(キリッ！)・・・(天気悪いだけ！。)	{'place_id': '207e95d6143148a2'}
2020-03-01T00:07:44.000Z	1233906732922851328	昨日で最後の出勤日でした！今までありがとうございました！！3月ニートします！、、、てことで釣りにでも行こうかね~	{'place_id': '83e30e314d0e5320'}
2020-03-02T22:53:36.000Z	1234612853602017281	おはざます！( ﾟДﾟ)今朝は時差出勤を自ら試しております！が！早すぎてビルに入れない！（笑）なので平日朝コメダです！今朝もなかなか寒いけど、良い朝になりました。皆さんも体調に気をつせ無理せず行ってらっしゃい！( ﾟДﾟ) https://t.co/VDrY2ATrG5	{'place_id': '0fc2d52e0614f000'}
2020-03-02T22:12:02.000Z	1234602389933445121	GTA５とかやってて直ぐ外出のため車運転するとき逆走してる感あるよな( ｡ﾟДﾟ｡)	{'place_id': 'dca0d1073411f55e'}
2020-03-02T21:55:53.000Z	1234598325531246593	おはようございます☀☁長男の卒業旅行はニューヨーク一人旅だったんですが、現状を鑑みて断念する事に…結果、学位授与式(卒業式)に参加できることにはなったけど、それもどうなる事やら┐(´д｀)┌ https://t.co/ltRclbRxY9	{'place_id': '9a9414fd6ec311ca'}
2020-03-02T21:26:08.000Z	1234590839113826304	@yoshiyoshi0601 おはよう😃ございます❗️列車が少ないのは楽ですね❗️時間差出勤もあるみたいですよ❗️早出出勤お疲れ様です❗️	{'place_id': '9a9414fd6ec311ca'}
2020-03-02T19:32:23.000Z	1234562212208922624	休校１日目。親達と子供達が、公園で、真昼間から、歓声をあげて、ボール遊び。外出自粛ではなかったのか？確かに、運動不足にはなるだろうけど、、、	{'place_id': '06dee0fd8a4d815c'}
2020-03-02T17:32:38.000Z	1234532076642193410	韓国では集会を開いた宗教団体のトップを逮捕、中国は新型コロナウィルス関連逮捕者4000人以上で、マスクを着けずに外出した者や、マスクの高額転売者も逮捕されている。日本は生ぬるい。検査をすると、陽性者があぶり出されて、日本のイメージダウンになるからと、検査を躊躇しているうちに拡大するぞ	{'place_id': 'dca0d1073411f55e'}
