1241866975086645248	[CLS]今日、電車[UNK]るな。明らかにいつもよりもう一段[UNK]る。	2
1241876457577525248	[CLS]寒い！出勤	0
1241876332151099392	[CLS]＠[UNK][UNK]＠[UNK]＿[UNK][UNK][UNK]知らなかった。夏休みほぼこの映画を見に映画館に毎日通っていたのに[UNK]	0
1241875753026736129	[CLS]今日はいつもより早い仕事で始発から[UNK]本目の電車で出勤[UNK][UNK]今は待機で[UNK]にたる「うちの[UNK][UNK]所」で朝食に「[UNK]かけ[UNK]」を[UNK]ました[UNK]ご飯は[UNK]杯まで、[UNK]は[UNK]個まで無料。醤油も[UNK]種類あるので、当然[UNK]しました[UNK]画像は[UNK]です[UNK]＃朝[UNK]＃[UNK]かけ[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]	0
1241875198820806657	[CLS]同行援護に向かう電車内。向かい側に座っている女子高生？達が「[UNK]学校始まって欲しいよね。“休み[UNK]”」と。毎日仕事で少々お疲れ[UNK]私は[UNK]けど、これが[UNK]な[UNK]な…＃新型肺炎・コロナウイルス	0
1241874633759977472	[CLS]電車激[UNK][UNK][UNK]。みんなリモートワーク疲れして、[UNK]というオフ会に参加しようとしてるな、[UNK]。	0
1241874294990225409	[CLS]＠ｋｍ＿[UNK][UNK]今日はいつもより[UNK]時間くらい早い出勤だったんです[UNK]始発から[UNK]本目の電車[UNK][UNK][UNK]ましょうね[UNK][UNK]	0
1241874148374114304	[CLS][UNK]羽田噂とは[UNK]なんかいつもより[UNK]る[UNK]ビジネスマンは少ないけど、電車と[UNK]若者が多いのね…[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]ｂ	1
1241873335866126336	[CLS]そうじゃん。。この時間[UNK]電車[UNK]じゃん[UNK]	2
1241873081334788096	[CLS]＃ダイエット記録やはり外出すると誘惑が多い[UNK]／[UNK]／[UNK]朝そば昼[UNK]寿司[UNK]皿うどん[UNK]中ネギラーメン[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK][UNK]	0
