1310355486823260160	[CLS]珍しく超[UNK]でモーニング[UNK]るが、[UNK]時前のうちの近所、[UNK]出勤ユーザー多いのね。。[UNK]時前から会社にいるの？怖い。。[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	2
1310367804734861312	[CLS][UNK]がまともにはいるお給料[UNK]。家賃もクレジットも[UNK][UNK]できてた[UNK]あと[UNK]回出勤したら[UNK]。[UNK]からはしばらく無収入だ。。	2
1310367719221469184	[CLS][UNK]から[UNK]けど、[UNK]満員電車と呼べる満員電車に乗ったわ。[UNK][UNK][UNK]：[UNK]から[UNK]と[UNK]の？	2
1310367446620987398	[CLS]頭の芯がまだ[UNK]。昔好きだった男が[UNK]が[UNK]女と愛人関係で、旅行に[UNK]好きな島の浜が舗装されている、という[UNK]夢のせいだな。もう少し横になろう。	1
1310366933473259522	[CLS]電車止まって新幹線通勤[UNK]（＠ＪＲ東北新幹線大宮駅－＠[UNK]＿[UNK]ｉｎさいたま市，埼玉県）[UNK]：／／ｔ．ｃｏ／[UNK][UNK]ｎ[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]ｕ[UNK][UNK]	0
1310366917475983363	[CLS]関係[UNK]治療中の[UNK]の交通事故の件にて、弁護士の先生とやり取りをしつつ、外出しないといけない可能性もあり、[UNK]全く予定が立たない状況です。以上お伝えまで。	2
1310366809342660609	[CLS]満員電車で[UNK]やってたら隣の[UNK]がモンスター選択してる時、首を[UNK]と横に[UNK]、[UNK]してて、友達かと思った[UNK]	1
1310365761995595776	[CLS]今日は[UNK]なると聞いたので[UNK]出勤したゾ	1
1310365672304648194	[CLS]＠[UNK]もうそのまま旅行でもどうですか？	2
1310365487516114945	[CLS]＠[UNK][UNK]おはよう[UNK]。秋の空は[UNK]美しいですね。この週は[UNK]です〜。[UNK]少し無理して？外出し[UNK]。[UNK]さん充分にお気をつけて下さい－～[UNK]。	0
1310365114353119232	[CLS]電車乗ってそのまま山に行ってしまいそうな天気だな	1
1310363675308388353	[CLS]おはよう[UNK][UNK][UNK]出勤スタッフ／佐藤、西村ご[UNK]お待ちしております[UNK][UNK]！[UNK]：[UNK]－[UNK]－[UNK]＃[UNK]＃イオン＃千葉＃船橋＃[UNK]＃[UNK]＃[UNK][UNK]＃[UNK]＃[UNK]船橋店	0
1310363193261268996	[CLS]おはよう[UNK]。電車止まってるから[UNK][UNK]る	0
1310362751097696256	[CLS]良い[UNK][UNK]ですね！[UNK]ｈｔｔｐｓ：／／ｔ．ｃｏ／Ｈ[UNK][UNK]	0
1310362236414689281	[CLS]朝から電車の空調に[UNK]の巻	1
1310361691947896832	[CLS][UNK]／[UNK]おはよう[UNK][UNK]＃今日の積み上げ予定です・案件・応援企画[UNK]※明日結果発表予定・Ｗｅｂ[UNK]講座[UNK]・会社員業[UNK]は息子の[UNK]歳祝いで[UNK]日外出。アンパンマンの無敵さを再認識しました[UNK]今日は案件[UNK]つ完了目指します。最高の[UNK]日にしましょう[UNK]＃プログラミング継続[UNK]日目[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	0
1310361231367176193	[CLS]段差を利用しようとしても、全く[UNK]を起こすことができず、目の前の廊下灯を[UNK]ばかり。今日は心不全で入院した病院に午後外来の予約がある。もちろん行きたいのだが、行けるかな…外出[UNK]整形外科にも行きたい。いつまでも[UNK]ままはできない。[UNK]る。[UNK]	2
1310361073409646593	[CLS][UNK]の朝は[UNK]の満員電車	1
1310360956304719872	[CLS]通勤電車座ってる[UNK]。目の前の[UNK]お[UNK]が持ってるバッグが「[UNK]」ってブランドなんだけど、音ゲー好きなのかな[UNK]	1
1310360099173662720	[CLS]出勤（＠[UNK]駅－＠[UNK]練馬区，東京都）[UNK]：／／ｔ．ｃｏ／[UNK]	0
1310358712200998914	[CLS]電車[UNK]～[UNK]分遅れてるだけで、[UNK][UNK]状態になるのか・・・[UNK][UNK][UNK][UNK][UNK][UNK][UNK]	2
1310358552154763264	[CLS]＠[UNK][UNK][UNK]ママさんお[UNK][UNK][UNK]もう大雪山系は[UNK]ですか…[UNK]終わるといい天気[UNK][UNK][UNK]お金も[UNK]も[UNK]ので暫く静かにしています（＊[UNK][UNK][UNK]）ノ	0
1310358537369989121	[CLS][UNK]分出勤チャレンジ（＠[UNK][UNK]駅ｉｎ港区，東京都）[UNK]：／／ｔ．ｃｏ／[UNK]	2
1310358072900988928	[CLS]＠[UNK][UNK]なるほど[UNK]電車でのアクセスも良いのですね！ますます興味が[UNK]ます[UNK]	0
1310357801663827969	[CLS]＠[UNK][UNK]お[UNK][UNK][UNK][UNK]終わるといい天気[UNK]ミクさん雨女…お金も[UNK]も[UNK]ので暫く水面下に潜ります（＊[UNK][UNK][UNK]）ノ	0
1310357466333368321	[CLS][UNK]さん！天気が良いので本屋さんに行く為に外出しようかな…！ここのところ家に[UNK]いたような…！[UNK][UNK][UNK]＃ちょうどいいラジオ＠[UNK]	0
1310357192067801090	[CLS]京浜東北線のせいで横浜線が遅れてるけどこの電車は[UNK]る	2
1310356988426031104	[CLS]朝の通勤電車で、[UNK]長い黒マスクの美少年[UNK]二人が仲良く会話してるのを目撃して眼福[UNK][UNK]系×インテリ系、ってのがまた[UNK][UNK]	0
1310356748373352448	[CLS]＠[UNK][UNK]お[UNK][UNK][UNK][UNK][UNK]中天気が[UNK]だったのは[UNK]を連れ回していたからな[UNK]か…[UNK]人も連れて[UNK][UNK]…（＊[UNK][UNK][UNK]）ノ	0
1310356592714366977	[CLS]通勤電車[UNK]立ってる人[UNK]人ぐらいマスク使用率[UNK]％？	1
1310356309846368256	[CLS]電車[UNK]が地下に入ったのでラジオ[UNK][UNK]なくなった[UNK]に切り替え	0
1310355909084811264	[CLS]＠[UNK][UNK]ｍ[UNK]＿[UNK]に出勤して下さい。[UNK]色落ちした金[UNK]みた〜い。	2
1310340126912913409	[CLS]＠[UNK][UNK]おはよう[UNK]。[UNK]も[UNK]お願い[UNK]ますというツイートを通勤電車の中からお送りします。	0
1310355020844425216	[CLS]遅れるなら電[UNK]、[UNK]して欲しい	2
1310354890384785408	[CLS][UNK]号の電車に[UNK]抜かれた……（[UNK]あたり）	2
1310354119794647040	[CLS]ホームが人で[UNK][UNK]取れなくなった電車いつ来る[UNK]？来ても[UNK]て[UNK]ないだろうな…	2
1310353782748848129	[CLS]それでは、ウルトラマン商店街側の自宅〜[UNK]！虹ヶ咲学園側の職場（[UNK]）へ、出勤です！行ってきます！！[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	0
1310353762171662336	[CLS]朝[UNK][UNK][UNK]安定の[UNK][UNK][UNK]末の旅行に[UNK][UNK]ます[UNK]（＠[UNK]－＠[UNK]＿[UNK]ｉｎ横浜市，神奈川県）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]	0
1310353724682846209	[CLS]おはっ！[UNK]ＳＥです[UNK][UNK]今日は出勤です（つω‘）うちの子供が[UNK]踏切私が子供のころも好きだった[UNK]な？笑＃[UNK]＃出勤＃踏切＃電車場所：[UNK]駅[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	0
1310353248704839681	[CLS]堂々と横入りしようとしてくる老害ＶＳ電車遅延で[UNK]る[UNK][UNK]により、[UNK]の勝利	2
1310353188810227715	[CLS]出勤の朝です[UNK][UNK]朝[UNK]なりましたね〜ここ数年一気に季節が変化する気がします。体調[UNK]ないように注意しましょう[UNK]	0
1310353111525982208	[CLS][UNK]、まだ会社つかない、コロナ落ち着いた？出勤する人多くないか？渋滞やば	2
1310353066785345536	[CLS]＠[UNK][UNK]おはよう[UNK]。[UNK][UNK]ですね！	0
1310353024351576064	[CLS]＠[UNK][UNK]＠[UNK]Ｍ[UNK][UNK][UNK]＠[UNK][UNK][UNK]ねあと医療旅行ってのもありますよね高額医療などを日本で受けるやつＴＶで放送されていましたよそれ日本人も海外で行ってますよね	0
1310352973025820672	[CLS]山手線[UNK][UNK]けど、都内勤務の人は毎日こんな電車に乗ってるの？うちは通勤が[UNK]辞めるｆ＾＿＾；	1
1310352950540341248	[CLS]京浜東北線、遅延してるが、遅れてる電車がいつもの時間位に来た！！（＾－＾）／（＠[UNK]駅[UNK]－[UNK]番線ホームｉｎ横浜市，神奈川県）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1310351756866453504	[CLS]電車遅れで混雑してる改札を横入りした[UNK]がＳｕｉｃａタッチしてエラーさせるとか[UNK]テロリスト？	2
1310351264891375617	[CLS]冷房がなくなった…電車が[UNK]！	2
1310350838045405184	[CLS]おはよう[UNK]。これから出勤です（[UNK]・ω・‘）	0
1310350546054701057	[CLS]ここ最近、平日の朝から胃が[UNK]というか、出勤の為に家を出る時間に何か気持ち悪い感覚なのは、会社行きたくないストレスからくるものなんだと理解。確かにこれは辛い。	2
