2020-07-19T23:16:52.000Z	1284990622290477056	めっちゃ天気良かったから傘持たずバス乗ったら雨ふりだした💦バス降りてコンビニで傘買って外出たらやんだ・・・私も病んだ・・・月曜の朝・・・	{'place_id': 'f62cf04248a8314b'}
2020-07-19T23:00:56.000Z	1284986610186989568	待機明け一週間ぶりの出勤	{'place_id': 'dca0d1073411f55e'}
2020-07-19T22:18:12.000Z	1284975855588892672	Keep On Walking聴きながら出勤すると頑張れそうな気持ちになるSHANKありがとう	{'place_id': 'd709bc058a10903a'}
2020-07-19T21:50:11.000Z	1284968807782445056	おはようございます。今朝は雲もあるけど青空。朝陽まぶしく。セミさん元気。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2020-07-19T21:01:00.000Z	1284956429338607616	@maho2_monecco5 まほおはよう٩(๑´0`๑)۶ おはよぉ～♡今日休みなのにいつもの出勤時間に起きちゃった😂寝たいのに眠れない。。(っ'ヮ'c)ﾀﾁｹﾃ	{'place_id': 'ae083492b529328a'}
2020-07-19T17:13:53.000Z	1284899270626127873	30歳のお誕生日旅行でした💕✈️何から何までありがとう😭😭😭😭 https://t.co/ZEi1ROKkob	{'place_id': '28d9f7c5865651ca'}
2020-07-19T16:40:55.000Z	1284890976855580672	旅行すると気づきが多くて想像していた以上に得るものがあるって気づいた💕来月は大阪、神戸、名古屋に山形とさらに盛りだくさん😆どこでも仕事できるって最高💕	{'place_id': 'f62cf04248a8314b'}
2020-07-19T14:21:53.000Z	1284855986734411776	久しぶりにジンバル（スタビライザー）を使ってみたけど、やっぱり歩きながらでも安定してる。操作方法を忘れてて取説読んだ。旅行に行ければ使う機会があるけど今の状況だとね😭 #osmomobile2 場所: 福岡タワー｜FUKUOKA TOWER https://t.co/5O0ToWQ2BI	{'place_id': 'ae083492b529328a', 'coordinates': {'type': 'Point', 'coordinates': [130.35148054, 33.59331326]}}
2020-07-19T12:00:24.000Z	1284820381828812804	所謂漫画喫茶➕ホテルと同様なカードタイプの鍵付き完全個室もあるのですが、個室には法律上ドリンクバーの飲み物や店内提供の食事は持ち込めないそうで専用スペースで飲食😅ただし外出は自由で飲食物持ち込み可能です🆗#快活club 場所: Tenjin (Fukuoka) https://t.co/2OeJf0EodQ	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.3976608, 33.5902075]}}
2020-07-19T11:00:08.000Z	1284805213577076736	@0k5ToGmccxNu8un ひさひざだからくたびれたよーチャリ漕ぐ元気ゼロでした(´；Д；`)今年は10月、11月は半分以上は日曜日出勤なりそーです💧	{'place_id': '28d9f7c5865651ca'}
2020-07-19T10:24:00.000Z	1284796123379494913	SKP出勤！！完璧では無いので今日は酒は飲みません！！ https://t.co/berCErEbSw	{'place_id': 'f62cf04248a8314b'}
2020-07-19T10:13:09.000Z	1284793391251812352	@kou_kig うちなんかお面もバスも電車も酒も怪車（ごく一部）も同一垢やでw	{'place_id': '83e30e314d0e5320'}
2020-07-19T10:04:28.000Z	1284791206765944832	政府はもっとGOTOトラベルの強化をすべきあと分かりやすく旅行代理店通さない宿泊のみは8割や7割引必要	{'place_id': 'd86aacdaf45b3cbd'}
2020-07-19T08:54:14.000Z	1284773531759214592	ひさびさの日曜日出勤目的は業者工事の立ち会い責任者立ち会い以外は現場作業者から●●とか作れますかね？市販に無い棚や台車、作業台など頭でイメージパイプ、ジョイント、パネル使いちゃっちゃと製作メーカーに試しに作業台を見積5万円自分で部材揃えたら6千円なり（笑）	{'place_id': '28d9f7c5865651ca'}
2020-07-19T08:51:14.000Z	1284772778533548032	紫から西鉄電車かJR二日市からJRか	{'place_id': '4bda4536528abe8f'}
2020-07-19T08:29:50.000Z	1284767389129695232	人めっちゃいんな〜って思ったら今日日曜日か！休日出勤し過ぎて曜日感覚無くなってきた明日仕事行ったら宮城や〜🔥	{'place_id': '83e30e314d0e5320'}
2020-07-19T07:39:25.000Z	1284754702614200320	@kokoro777pp 寝る前にこのツイート思い出して篠崎こころさんと台湾旅行する夢を見たい所存でございます！！	{'place_id': 'ae083492b529328a'}
2020-07-19T07:13:41.000Z	1284748229100269569	「研究室内で女性にセクシュアル・ハラスメントをしたとして、大学院人間環境学研究院の５０歳代の男性教授を３カ月の出勤停止処分」って、コロナの学内立入禁止期間に何やってんだか…😩https://t.co/8ln8G4ePej	{'place_id': 'f62cf04248a8314b'}
2020-07-19T07:01:14.000Z	1284745095212756993	直径100mくらいの範囲に全部あるから全力で遊べるけど、車で子供連れてお出かけして…とか考えると体力的に無理😅	{'place_id': '19592724f6230037'}
2020-07-19T06:16:20.000Z	1284733795720032256	@tomgspeaking やんだら暑くなりました。(笑)気分はタイ旅行でした。	{'place_id': '83e30e314d0e5320'}
2020-07-19T04:57:22.000Z	1284713922046488579	旅行の荷物はグラム単位で削るけど、展示に関しては持ちきれないぐらい持っていきたい基礎体力の向上に努めます。さもなくば、展示とかできんただ壁にかけりゃ良いってもんじゃないしガッデム！！て、気合い入ると思ったけど良いコトバではない。#荷積み #準備	{'place_id': '07d9e96d81c87001'}
2020-07-19T04:31:46.000Z	1284707479335493633	ドゲンジャーズずかん！私は水曜日に届きます！今日も出勤で日付感覚なくなって私「水曜って何曜日だっけ？」後輩「え…水曜日ですよ…」って、トンデモ発言（自覚なし）してたらしいから、私に24日休みをあげるべきだと思うよ。今日は日曜だから、22日に届くんだね！プロテインだね！ https://t.co/Nu82XU11Y0	{'place_id': '06dee0fd8a4d815c'}
2020-07-19T04:10:22.000Z	1284702094033743873	外出ようとしたら雨降ってた🥺	{'place_id': '0fc2953e96946003'}
2020-07-19T03:39:02.000Z	1284694209845329920	こんにちは☀️本日も全員出勤でまったり営業中です〜☺️ケイミーが見当たらなくで探してたらあんな上に😂一人きりの安全地帯でお昼寝しました💕5歳以上から入場可20:00まで営業してます✨(最終入場19:00)#猫カフェ #catcafe#福岡 #fukuoka #ミヌエット https://t.co/QkxL30auxF	{'place_id': 'f62cf04248a8314b'}
2020-07-19T02:36:00.000Z	1284678344340934656	@Peter_Fonda0922 くーるー きっとくるーでも、わかんないよ 来ないかも大丈夫大丈夫  バイクでお出かけ？濡れる姿もかっこいい	{'place_id': 'dca0d1073411f55e'}
2020-07-19T01:27:06.000Z	1284661006795333633	@naniwanomachi77 なにわの青ちゃん、おはよう😃ございます❗️連勤お疲れ様でした。今日は身体休め出来ればゆっくりしてください❗️出勤してます。今日もよろしくお願いします❗️	{'place_id': '9d0651f2d83b1584'}
2020-07-19T01:23:16.000Z	1284660043250429952	@apYt3pv22Ct2WyD はーい、出勤してます。	{'place_id': '9d0651f2d83b1584'}
2020-07-19T01:22:39.000Z	1284659887830560768	食べて食べて食べまくった博多旅行🐷 https://t.co/GcHKcWs3d2	{'place_id': '684cc1cfd89cacef'}
2020-07-19T00:32:25.000Z	1284647243782385664	弟子にパイオニア教えてほしいって言われたから、早目に出勤しようかな。	{'place_id': 'f62cf04248a8314b'}
2020-07-20T23:39:23.000Z	1285358675373092864	えっ？旅行行くの？このご時世で？そりゃー、行きたいけど。GO TOキャンペーンまだ、わからないし😅杉乃井ホテルかハウステンボス行くみたい。今はモルモットとハムスターいるからな😨	{'place_id': '0f026d7e49007a8d'}
