1386461504245932032	[CLS]「外出する[UNK]を下げるために、[UNK]がなくても商業施設を臨時休業させる」。百歩譲って蔓延防止政策には[UNK]思想も必要かもしれないが、分科会のトップがテレビで[UNK]話してしまうのは[UNK]を[UNK]方がいい。首相および官邸はこれを放置してもいいの？[UNK]：／／ｔ．ｃｏ／[UNK]	2
1386468859389956099	[CLS]おはよう[UNK][UNK][UNK][UNK][UNK][UNK]は自分の応援してたチームが[UNK]つとも（ジェフ千葉・[UNK]・[UNK]浦安）が全て敗戦と[UNK]週末でした。そんな日の翌日の出勤は気分が[UNK]けど、[UNK][UNK]良い[UNK]週間過ごしたいです。	0
1386468840243036160	[CLS]おはよう[UNK]♪今日も[UNK]の横浜[UNK]寺（[UNK][UNK]）[UNK][UNK]は風が[UNK][UNK]そして[UNK]（[UNK]＆[UNK]；[UNK]＆[UNK]；[UNK]）！！太陽に騙されず服装に気をつけて[UNK]下さい（笑）プー[UNK]は明日[UNK]日（火）お休みです☆[UNK]も笑顔で[UNK]ｏ（＆[UNK]；[UNK]＆[UNK]；＊）／[UNK][UNK][UNK]＃[UNK]寺＃美容室＃プー[UNK][UNK]：／／ｔ．ｃｏ／[UNK]	0
1386468354207092736	[CLS]＠[UNK]＿[UNK]今日買って[UNK]外出する予定が無くなってきてるので・・・このままだと[UNK]になりそうだわ・・・	2
1386468349660438529	[CLS]＠[UNK][UNK]＿[UNK]上手くスケールダウンできれば、ラッピング電車も[UNK]（笑）	0
1386467824600711171	[CLS]電車は宣言前とは変わらないな。	1
1386467512896745475	[CLS]多少は[UNK]るかと思った東京の電車はいつもと変わらずいつもの[UNK]。緊急事態宣言下とは思えないいつもの日常。これじゃ延長だわ。	2
1386467349507710980	[CLS][UNK]が何言ったって、電車は[UNK]ですねえ。[UNK]月末だし、[UNK]見て[UNK]押さないと仕事[UNK]んないもんねえ[UNK]	2
1386467188387631104	[CLS]八王子のある＃シティホテルでは以前から[UNK]目的とはっきり告げたお客さまの料金を[UNK]時間[UNK]円としているが家庭環境の都合で[UNK][UNK]～[UNK]時間いたら[UNK]なり「それならオフィスに通勤したらいいじゃん」となり満員電車は解消しない。[UNK]目的なら一日[UNK]円前後とするべきだ。[UNK]：／／ｔ．ｃｏ／[UNK][UNK]ｉ[UNK][UNK]	2
1386467026768564227	[CLS][UNK]満員電車で緊急事態とは…って感じなんです[UNK]	2
1386466859721969668	[CLS][UNK]出勤でＤＴ線乗ってるけど、都内に入って乗客は少し減ったかなという程度。会社に[UNK]早めの[UNK]に入った可能性もあるけど。	1
1386466544012591104	[CLS]おはよう[UNK][UNK]緊急事態宣言発令…とはいえ、[UNK]の担当日なので出勤中いつもよりかは[UNK]人が少ないかな？今日も[UNK]ましょう	1
1386466374143205376	[CLS]＠[UNK][UNK]電車むしろ人増えてない？	2
1386466239942254594	[CLS]宣言出ても普通に電車は[UNK]いる。[UNK]電車止めて（インフラや医療関係のために通行手形制にでもして）「国民ヨ、[UNK]ニ及[UNK]。」くらい言ってくれないか[UNK]。言いやすいところにだけ言っても思うような効果出ないよね。	2
1386466223118905347	[CLS]休日出勤[UNK]。[UNK]。	1
1386465985889116161	[CLS]通勤電車は大混雑＃緊急事態宣言が[UNK]＃京浜東北線	2
1386465302184005633	[CLS]おはよう[UNK][UNK][UNK][UNK]も、もう最後の週[UNK]緊急事態宣言で、[UNK]の[UNK]や外食も[UNK]ないけど、おうちで[UNK]食事とお酒をお正月気分で[UNK]かな？と思ってます[UNK]今日の＃お弁当は[UNK]人分[UNK]今日も[UNK]ましょう[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]	0
1386465277206962177	[CLS]おはよう[UNK][UNK]第[UNK]回緊急事態宣言最初の月曜日です。電車は[UNK]るかと[UNK]…満員[UNK]いつもの朝でした…[UNK][UNK]はＡモーニング（ハム[UNK][UNK]）[UNK]も感染に注意して、[UNK][UNK][UNK][UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]Ｑ[UNK][UNK][UNK]	2
1386465120168013825	[CLS][UNK]ｋｍウォークの翌日はたった[UNK]先の最寄り駅まで車で出勤です[UNK]南[UNK]はコインパーキング[UNK]日[UNK]円なので[UNK]。	0
1386464662816890880	[CLS]週初めの出勤のため、早めに家を出たのに、反対方面の電車に乗って、結局いつもの到着時間[UNK][UNK]ことがありそうな[UNK]しかない[UNK]あ、おはよう[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK]Ｄ[UNK][UNK][UNK][UNK]	2
1386464503814967296	[CLS]自分も出勤してる一人ですが、まったく緊急事態宣言を感じられない電車の乗客数＠中央線	1
1386464494952468483	[CLS]電車の中密[UNK][UNK][UNK]	2
1386464423858999298	[CLS]緊急事態宣言出てるのに朝の[UNK]が[UNK]と変わらないな自粛疲れで不要不急外出我慢できない代わりに[UNK]・[UNK]抑制は[UNK]どうかと	2
1386464304098992129	[CLS][UNK]にみんな通勤してるから、電車もいつも通り[UNK]る。緊急事態宣言って、何だ？	2
1386464096875278336	[CLS][UNK]東京本部の出勤。通勤電車は[UNK]けど、[UNK][UNK]なくてよかった。初めましての方がとても多いので、優しくして欲しいです。	1
1386463644544733184	[CLS]今日も安定の満員電車です[UNK]	0
1386463379280199683	[CLS][UNK]で学校に出勤。来る途中、マックドライブスルーに入ったが[UNK]でも別に構わないんだな	1
1386463144835383296	[CLS]おはよう[UNK]！今日は出勤、電車はそれなりに[UNK]ます。緊急事態宣言って感じはないです、自分も。	0
1386462921505468419	[CLS]電車、[UNK][UNK]（－。－；	0
1386462583071199234	[CLS][UNK]。通勤電車が[UNK][UNK]なんですけど？緊急事態宣言って[UNK]ですかね？	2
1386462309912956933	[CLS]通勤は必ず悪いものとは思ってない。満員で[UNK]時間以上は[UNK]けど、[UNK]や[UNK]読書、Ｔｗｉｔｔｅｒの時間にしやすい。家でもできる[UNK]と思うけど、家より電車の方が誘惑が少ないから集中[UNK]することもある。今はリモートで毎日が義務じゃなくなったから[UNK]良い面が[UNK]。	1
1386462251608023042	[CLS]宣言出た最初の平日だけど、電車の[UNK]具合は相変わらず。意味もない宣言を間に受けて営業休止してる商業施設は再開すればいいのに！	2
1386451450369167364	[CLS]とにかく学生は通勤時間に電車に[UNK]ないように出来ないのか[UNK]	2
1386460952392978435	[CLS]仕事柄電車通勤[UNK]、電車普通に[UNK]ますな。	1
1386460856620183557	[CLS][UNK]のニュースで東京から川崎や横浜、川口に「居酒屋やってないから飲みに来た」とかアル中がインタビュー映画や観光地も東京から「人[UNK]を避けに来た」って言うけどさ東京は緊急事態宣言なんだぜ？[UNK]中に関所出来ないなら隣県の知事も「我々も便乗し[UNK]」のパターンになりそう（泣）	2
1386460423986106369	[CLS]また海外旅行の[UNK]趣味は海外旅行です（[UNK]・ω・）ノという発言が構造的物理的に[UNK]わたしが何故…[UNK]人アメリカフェア開催しよう	1
