1312886018308100097	[CLS][UNK]は[UNK]の巣に[UNK]しましたが、まず[UNK]が[UNK]ました[UNK]今日も行こうか[UNK]。[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	1
1312905009223225344	[CLS][UNK]朝まで飲むには若くなかった、、、二週間連続で土曜日出勤[UNK][UNK]でした深く深く反省しております。[UNK]の夜やっと体調が戻り[UNK]時の総本店は[UNK]さの塊でした。ライスと[UNK][UNK]食べた[UNK]Ｒ[UNK]．[UNK]＃[UNK]す＃[UNK]す[UNK]＃最近[UNK][UNK]活動[UNK][UNK]：／／ｔ．ｃｏ／Ｂ[UNK][UNK][UNK]	0
1312903306239340544	[CLS]今日は健康診断のついでに出勤笑	0
1312902246846222336	[CLS]＠[UNK][UNK]ご一緒したい[UNK]。[UNK]み[UNK]。[UNK]ちゃんおはよう〜笑顔溢れる幸せ[UNK][UNK][UNK]週間楽しんでね	0
1312902040729788416	[CLS]荷[UNK]先が今日作業できないらしくｗ今日は休みでもいいぐらいｗでも埼玉だし[UNK]近づいて[UNK]と思って人間っぽい時間帯に出勤ｗ今日は[UNK]走ります[UNK]ｗ	0
1312901453581709313	[CLS]おはよう[UNK][UNK][UNK][UNK]外出した分今日はゆっくりビデオでも観て[UNK]と思います。[UNK]お願いします[UNK]	0
1312900456859930624	[CLS]＠[UNK]ｒｄ[UNK]で画像は[UNK]出勤カネかｗ	1
1312900293852459008	[CLS][UNK]時だけだったはずの[UNK][UNK]が[UNK]ように今日も全員出勤してる…怖い。右に[UNK]的[UNK]な人ばかり。みな自分が最後になるのが[UNK]だけ。私がなってあげてるのに。	2
1312900267285704704	[CLS]月朝から通勤電車が止まると[UNK]。。	0
1312899756579057664	[CLS]余裕をもって出勤することにより電車が止まってもトータルではノーダメージになる[UNK]を得たというか接続が[UNK]ので余裕を持たざるを得ない	2
1312898161179086854	[CLS]電車は止まる、バスは来ないで[UNK][UNK]（＠ＪＲ[UNK]駅ｉｎ神戸市，兵庫県）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	2
1312897743325556736	[CLS]出勤前に[UNK]コンビニ。今日も[UNK]、[UNK]モノに[UNK]られてる。	0
1312897576333570048	[CLS]ＪＲ京都線の人身事故で出勤遅れるかと思ったけど、振替輸送のおかげで[UNK]そう。いつもより[UNK]分遅れ位で到着！	0
1312896629985308672	[CLS]＠[UNK]＿[UNK]なんか、運転再開したらしいから京都駅で電車待ってる（[UNK]・ω・[UNK]）	2
1312896614890078221	[CLS]出勤[UNK]（＠自宅（新居）ｉｎ京都市，京都府）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]ｖ[UNK]ｔ	0
1312896408932900864	[CLS]＠[UNK]＿[UNK][UNK][UNK]で[UNK]分遅れの快速電車でもみんな降りてしまっていて[UNK]ましたけれども……	2
1312895780802359296	[CLS]＠[UNK][UNK][UNK][UNK][UNK]です[UNK]バス、電車の乗り方が分からないので、タクシーになってしまうので[UNK]車さえ[UNK][UNK][UNK][UNK]車で[UNK][UNK]んですが、[UNK]仕事を[UNK]ないしね[UNK]	2
1312894976565542913	[CLS]列車線完全に止まってしまっていて、快速電車[UNK]まま……	2
1312894495545946112	[CLS][UNK]も無事に出勤前の上の天神[UNK]神社[UNK]さまへ参拝[UNK][UNK][UNK]コロナ[UNK]疫病[UNK][UNK][UNK]祈願[UNK]を[UNK][UNK][UNK]んですが[UNK]を上げると汗[UNK][UNK][UNK]ネコ[UNK][UNK][UNK]さん公園をお散歩中でした[UNK][UNK]も[UNK]無事に[UNK]ます様に[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1312894111754592256	[CLS]ＪＲ京都線で人身事故振替輸送で流れてきた人らで、いつもの電車が[UNK]密（[UNK]・ω・[UNK]）	0
1312892762514046978	[CLS][UNK]前から[UNK]両目の満員電車乗ってた	2
1312892223554547712	[CLS]早速、通勤ラッシュアワーに電車飛び込みされた方[UNK]ようで。何にせよ間に合わないし、ゆっくりします。＃ＪＲ西日本＃人身事故	2
1312892160073555970	[CLS]＠[UNK]岩本さん、奈良出身だったんですね！梨狩りが奈良発祥とは知りませんでした包丁使いも[UNK]ものでした！[UNK]出勤前に仕事の[UNK]を上げるのに見ています！これからも応援します[UNK]	0
1312891493070192640	[CLS]朝から電車が人身事故で遅れてるし（[UNK][UNK]ω[UNK][UNK]）仕事[UNK]か[UNK]〜（[UNK][UNK][UNK]）／！！	2
1312891135023513601	[CLS]今日の電車[UNK]やつや[UNK]＃阪急電車＃すみっこ[UNK]場所：[UNK]駅[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	2
1312890855171129344	[CLS][UNK]で電車[UNK][UNK]まで[UNK]阪急に乗り[UNK]	0
1312889706468667392	[CLS][UNK][UNK][UNK]も良く寝[UNK][UNK][UNK]での一人寝と、自宅での一人寝では[UNK]ちょっと[UNK]さが違うね[UNK]今日も[UNK]日になり[UNK]。朝から病院、昼から学校へ書類を提出、夕方は義理の両親への旅行プレゼントの最終打ち合わせのため旅行会社へ[UNK][UNK]に、とって[UNK]日であります様に[UNK]	0
1312888720685637632	[CLS]朝イチの[UNK]場所にある電車の展示車両…[UNK]と[UNK]んからライト[UNK][UNK][UNK]見える[UNK][UNK][UNK]（笑）[UNK]：／／ｔ．ｃｏ／[UNK]	0
1312888368150192128	[CLS]＠[UNK][UNK]分と[UNK]ないのに、[UNK]分以上坂道登りを[UNK]とか、[UNK]しまいます[UNK]電車が[UNK][UNK][UNK]	2
1312888180996104192	[CLS]おはよう[UNK][UNK][UNK]ます[UNK][UNK]はないですが、湿度が少し高いかも。[UNK]してます。[UNK]朝から電車が遅延してますが、あまり遅れないと[UNK]な[UNK]では[UNK]もハリきって[UNK]ましょう[UNK][UNK]	1
1312887451464036352	[CLS]出勤時に電車止まって[UNK][UNK][UNK][UNK][UNK]しかも乗ってる電車に限って[UNK]時間も電車内で待ち[UNK]	2
