1431986725555896325	[CLS]＃[UNK]＃[UNK]＃[UNK]＃散歩＃旅行＃ハイキング＃兵庫県＃公園＃有馬富士公園＃有馬富士＃[UNK]＃[UNK]＃[UNK]＃[UNK]＃[UNK]＃[UNK]＃[UNK]＃[UNK]＠有馬富士公園[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1432129223473381378	[CLS]今日の[UNK]は巨大笑うセールスマン[UNK]系。[UNK][UNK]象[UNK]場所：[UNK]駅[UNK]：／／ｔ．ｃｏ／[UNK][UNK]ｔ	0
1432124731801489414	[CLS]おはよう[UNK][UNK]人の少ない電車。。。タイミングによるけどね[UNK]悩みは解決してないけど考えてもキリがない[UNK]って何年[UNK]んや[UNK][UNK]お気に入りの靴[UNK][UNK]か〜[UNK][UNK][UNK][UNK]、今日も[UNK]です[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1432124678919925762	[CLS][UNK]日ぶりの出勤日（・ω・）ノ（＠ちょっとお堅めの職場[UNK][UNK]ｉｎ神戸市中央区，兵庫県）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK][UNK]Ｄ[UNK]	0
1432123594058829824	[CLS]おはよう[UNK][UNK][UNK][UNK][UNK]、発見[UNK][UNK]京阪電車[UNK]車両、[UNK]年式[UNK][UNK]わた[UNK]、今日は、[UNK]マスクなり[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]	0
1432122216871829516	[CLS]出勤[UNK]（＠自宅（新居）ｉｎ京都市，京都府）[UNK]：／／ｔ．ｃｏ／ｃ[UNK][UNK][UNK][UNK][UNK][UNK]	0
1432116980409004033	[CLS]おはよう[UNK]。今日は少し家を出るのが遅くなりました。電車が[UNK]本遅い。（笑）	2
1432115551531274240	[CLS][UNK]も無事に出勤前の上の天神[UNK]神社[UNK]さまへ参拝[UNK][UNK]中共武漢コロナ[UNK]疫病[UNK][UNK][UNK]祈願[UNK]を[UNK][UNK][UNK]は[UNK]日が[UNK]と[UNK][UNK]ます[UNK]名古屋の[UNK]仲間のアンちゃん[UNK][UNK]今一度行きたいって…[UNK]急に言われても…[UNK]次は[UNK][UNK][UNK][UNK][UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1432115334975164423	[CLS][UNK]し。。。し。。しシステム。。。オ。。オールレッド。。。夜の星出勤	2
1432114881877082115	[CLS]ダルさはあるけど熱は下がったので出勤月末[UNK]は特に[UNK][UNK]	1
1432114147353776128	[CLS]電車ん中に[UNK]ラジオ持って、聞いてるやつおるねんけど端っこにおる自分まで聞こえる[UNK]	2
1432113082826825731	[CLS]＠[UNK]本当に[UNK][UNK]間違いではないのですが…叔父も[UNK]前でしたから…でも[UNK]そう言われても[UNK]ですよね[UNK]旅行にも行きましたし何故か叔父の同窓会に[UNK]参加で歌わせて[UNK]ました[UNK][UNK]です…	0
1432108893652467712	[CLS]月曜日、[UNK]生地のネクタイで出勤。＃ネクタイ＃月曜日＃スーツ＃[UNK]：／／ｔ．ｃｏ／[UNK]	0
1432107481040252931	[CLS]作業着で電車乗るのと[UNK]で乗るのとで[UNK]くる人の年代の違いすご	2
1432106151726891015	[CLS]友人とコンサートに行った帰りに超美味プリンがあるのと教えてもらって買ったプリンの容器がエッグスタンドになりました。ＮＨＫで“アンと言う名の少女”前半[UNK]見し[UNK]分[UNK]を[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]ｕ	0
1432106150686695424	[CLS][UNK]もジムに行ってから出勤。今日のインストラクター「鬼」でした[UNK][UNK]で[UNK]筋肉痛…おはよう[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK]	0
1432104924557414404	[CLS]＠[UNK][UNK]外出先で、エア－演奏お願いします[UNK][UNK][UNK]あと無いのがＴバッ○だけだ[UNK][UNK]	0
1432102822334533633	[CLS]おはよう[UNK]今日は湿度高いか？暑い[UNK]そして今日からまた[UNK]に[UNK]で出勤[UNK]ではまた[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	1
1432101008625262595	[CLS]おはよう！＃[UNK]今日は出勤だよ！[UNK]も楽しく[UNK]ぜ[UNK]今日も一日ご安全に[UNK][UNK]（[UNK][UNK][UNK]）[UNK]イヤー＃尼崎市＃[UNK]敬司＃[UNK]＿ｔｏ＿[UNK]場所：[UNK]駅[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]ｖ	0
1432089652698226694	[CLS]大阪から当日出勤チャレンジ[UNK][UNK]（＠新大阪駅ｉｎ大阪市，大阪府）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	2
1432087556439429124	[CLS]さ[UNK]、[UNK]出勤ダッ！[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	0
1432079355946024964	[CLS]神戸[UNK]からおはよう[UNK]。[UNK]日目…といっても、今日は東京に戻って[UNK]出勤するだけですｗでは、まずはこちらの乗り物から。＃ホキ鉄北陸関西遠征[UNK]夏[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	2
1432070256734789632	[CLS]おはよう[UNK][UNK][UNK][UNK][UNK]過ぎる[UNK]です[UNK]また[UNK]日間仕事[UNK]かな？[UNK]、バイクで出勤しますかな[UNK][UNK]も[UNK]お願いします。	0
1432029552327356417	[CLS]今後は、そうなるのかなオンラインで十分。出張の[UNK]割、オフィスへの出勤も[UNK]割が！消滅。という予想だ[UNK]。[UNK]夜職デリは送迎とか以外、ほぼ自宅等からオンラインで、受付・予約、ＨＰの作成・更新管理、動画やチャット・スタッフコメ、広告サイトの作成更新管理は[UNK]います。[UNK]：／／ｔ．ｃｏ／[UNK]ｖ[UNK][UNK]	1
1432025784034619396	[CLS]初見の育成で温泉旅行引いてきて育成でもＡ評価。ファル子育てやすい[UNK]：／／ｔ．ｃｏ／Ｈ[UNK][UNK][UNK]Ｉ	0
1432023856240201729	[CLS]外出自粛して自宅で[UNK][UNK]明日のランチが[UNK][UNK][UNK]こられた和の[UNK]、プレゼントありがとう[UNK][UNK][UNK]：／／ｔ．ｃｏ／[UNK]ｏ[UNK][UNK]	0
1432011685984829445	[CLS]昼一くらいからはじめて[UNK]かけて組み立てと全体の[UNK][UNK]を終わらせました。明日、出勤前に白[UNK]吹きたいです[UNK]＃[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	2
1432001369360138246	[CLS]変わったバージョンの電車だから[UNK]良かった。	1
1431998595486519309	[CLS][UNK]で何があったの？[UNK]大阪[UNK]早々ですが、電車[UNK]の為って新大阪で[UNK]分位電車止まってて動かない。。すぐ電車来るから我慢したのに、[UNK][UNK][UNK]よかった…[UNK]：／／ｔ．ｃｏ／[UNK][UNK]Ｂ[UNK]Ｅ	2
1431992112996777990	[CLS]＠[UNK]＿[UNK]＿アリ[UNK]と飲みに行きたい[UNK]	0
1431992042834456577	[CLS][UNK]週間前にもやった、ＥＴＣ深夜割引待ち（[UNK]時になって高速を[UNK]適用される）このご[UNK]なので文句は言いづらいけど、土日に出かける人達全てが不要不[UNK]外出とは限らないし、土日割引適用除外の延長は[UNK]して欲しい[UNK][UNK]：／／ｔ．ｃｏ／[UNK]ｏ[UNK][UNK]	2
1431991280221913091	[CLS]新婚旅行でＤＣ[UNK]でヨーロッパに行ったのを[UNK][UNK]。当時は[UNK]経由で[UNK]時間かけてアムステルダム着の長いフライトだったか。[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	1
1431900260532510725	[CLS]＠[UNK]展示されている地図の中に、天文科学館の南東側で山陽電車の[UNK]駅の近くに☆（[UNK][UNK]）がありましたが、これは[UNK][UNK]が星で緯度を[UNK]場所かな？	1
