2020-11-08T23:58:53.000Z	1325588634968285185	光邦さんお疲れ様でした~😄陽射しも出て気温も上がってきました✨っても寒いけど…皆さん暖かくしてお出かけくださいね😄今朝もありがとうございました。また明日~ 「ぬ」 #ちょうどいいラジオ	{'place_id': '6d3998663bfdad9b'}
2020-11-08T23:56:47.000Z	1325588105152245761	出勤(自宅に帰る)	{'place_id': '4ad3383e25ac98d9'}
2020-11-08T23:56:20.000Z	1325587992451297281	おはよう御座います✨本日11/9（月）💒出勤セラピスト💒🌼  本庄 なこ  🌼　18:00~24:00🐼  天使  ねね 🐾    18:00~24:00🌸  南    りか  🌸　23:00~05:0011時から受付スタート⚡️TEL 080-3399-2140LINE https://t.co/zBhfpNM46I本日も宜しくお願い致します🙇🏻‍♂️ https://t.co/MGT51jhyV8	{'place_id': '0d8054846be7f7be'}
2020-11-08T23:53:56.000Z	1325587388249239552	寒くなりました　出勤	{'place_id': '0d8054846be7f7be'}
2020-11-08T23:47:55.000Z	1325585873702809600	月曜の朝から電車大幅に遅延ってなんか嫌やな信号トラブル先週も別のとこで信号トラブルであって遅延してたのに	{'place_id': 'b41f5dcb002a1886'}
2020-11-08T23:44:31.000Z	1325585019801268224	@kujira13 埼京線の電車が相模鉄道に直通するから？　最近、直通が魑魅魍魎すぎてわかりませんが	{'place_id': '4c1c4868f96634ed'}
2020-11-08T23:43:15.000Z	1325584700551753729	最近電車混んでるんだよねー	{'place_id': '1b0cfebe3424e14f'}
2020-11-08T23:40:22.000Z	1325583973351743489	武蔵小杉～大崎に40分かかる電車ってやべえだろ。普通に遅刻だわこれ	{'place_id': '4ad3383e25ac98d9'}
2020-11-08T23:37:44.000Z	1325583313914900481	@teamburibari 「通勤電車でクラスター発生か？」的なツイしますか?	{'place_id': 'e55409e2b3f74247'}
2020-11-08T23:34:53.000Z	1325582595703271424	@kujira13 緊急危険信号を察知するとドミノ倒しのように電車が止まりますね。高尾あたりの中央線の件で総武快速馬喰町あたりで足止めされたことも。	{'place_id': '4c1c4868f96634ed'}
2020-11-08T23:34:15.000Z	1325582435090800642	@wac030 おはようございます😆✨実は、起き抜けに足首捻挫しちゃったから、自転車で出勤するんだ😱💦湿布貼ったけど、痛い😭😭😭	{'place_id': '66b90ad361cfc8e9'}
2020-11-08T23:26:51.000Z	1325580573969014784	久々満員電車乗ったら痴漢され…きもい。最悪。	{'place_id': '28b9063fdce43645'}
2020-11-08T23:23:33.000Z	1325579745145204736	まだ完全ではないけど、この週末は近くのスーパーへ買い出しに外出ただけだから、今日からはキチンと動こう	{'place_id': '7efb0fd5276fdda5'}
2020-11-08T23:23:01.000Z	1325579608918421504	今日は本番リリースがあるので、現地に出勤しているけど、電車は凄い混雑。ほんと通勤せずに仕事できることって、とてもレアで重要だとよくわかる。だからこそリモート環境で収益を上げれるようになるだけで、貴重な経験の人材になりますね。「通勤しない」っていうのは成果を出すための必須条件だな	{'place_id': '1b0cfebe3424e14f'}
2020-11-08T23:18:29.000Z	1325578469070135297	電車が遅延中🚃前の駅に電車詰まりが生じているそうで、駅手前からとろとろ運転。	{'place_id': '0fc386644b95e000'}
2020-11-08T23:17:01.000Z	1325578099761704960	所用で待ち合わせを相談して、月曜の朝に #八兆 さんでは？との提案に大喜び！電車内から何食べる？とやり取りしていたら、まさかの降車駅間違い…寒いところで待たせてゴメンナサイ！オーダーは #山かけ #玉子 #ネギ多め 。お友達は #アジ天 #玉子 。お腹いっぱいで温まって、しあわせな週明け♪ https://t.co/CYXXzvMrfY	{'place_id': '07d9c944a2086000'}
2020-11-08T23:14:47.000Z	1325577537725063171	出勤 (@ 光が丘駅 - @toeikotsu in 練馬区, 東京都) https://t.co/uRETI17R4f	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.6292809, 35.7587387]}}
2020-11-08T23:14:46.000Z	1325577531458609152	@yuzur_iha 渋谷だ〜お出かけですかー？？	{'place_id': '1b0cfebe3424e14f'}
2020-11-08T23:14:18.000Z	1325577413707755521	@mibu_no_ookami_ 電車運転士みたいな…たまにワシもやりますけど(^^;;クセを付けると自然と見るようになって防ぐことが出来ますからね。お気をつけて✋	{'place_id': '0fd33386c57b038a'}
2020-11-08T23:13:32.000Z	1325577224024518657	目が見えなくて出来ないことを目が見えるのにできないひとたちといま電車に乗ってどこかに運ばれている。	{'place_id': '4f8c5ba59b1e3250'}
2020-11-08T23:11:53.000Z	1325576806569713667	まだ胃がキリキリ痛いけど、一休みしたらお出かけ。 https://t.co/8mgc2YIhQH	{'place_id': '735b6f2b933efaf6'}
2020-11-08T23:11:21.000Z	1325576673794822144	５分遅れちゃったけど着いたー！うちの子、今日からまた学校再開ですメガネいやいやが10分、地下鉄イヤイヤが５分(電車一本分)…そのくらいで済んだから、いっか！いってらっしゃーい！#いってきます #上永谷#小４男子 #電車通学 #横浜市交通局 #地下鉄 #横浜市営地下鉄 #ブルーライン https://t.co/qIPakGDcAJ	{'place_id': '0fc2e9db8b947000'}
2020-11-08T23:09:18.000Z	1325576155500474368	通勤電車でゲームやコミック見ているリーマンって多いんだね！本当の勉強っておとなになってからが多いのに時間のー	{'place_id': '27b43920b8b63188'}
2020-11-08T23:05:58.000Z	1325575318585843712	通勤電車満席満員マスク使用率100% 多分	{'place_id': '07d9f5be34084002'}
2020-11-08T23:04:14.000Z	1325574882462199809	【割と暖か】#今空 #sky #イマソラ おはようございます電車の中はシートは暖房、換気で窓開け〜頭寒足熱〜#saginuma #kawasaki #japan #鷺沼 #川崎 場所: 鷺沼駅 https://t.co/VU9dcFH94F	{'place_id': 'b9351bbc6fc4189d', 'coordinates': {'type': 'Point', 'coordinates': [139.5732164, 35.57943511]}}
2020-11-08T23:03:27.000Z	1325574683064823808	土曜日、友達とガッツリ喋ったばかりなのに、何なんだろうな。月曜日だから？オフィス出勤だから？曇りだから？	{'place_id': '1df8c91136c4c140'}
2020-11-08T23:02:42.000Z	1325574497244639232	今日は浜松町から出勤ー。山手線だけどやっぱり一番前に乗るw	{'place_id': '594fa6c6bc5b5ba9'}
2020-11-08T22:56:58.000Z	1325573053313527808	今日も元気に出勤してるょ	{'place_id': '76c498282a5a7997'}
2020-11-08T22:54:43.000Z	1325572485098528769	34.電車でトイレに行きたくなった時に脳内にいつもこれが流れます。トイレが使用中でなく見つかるとサビになります(;´д｀)https://t.co/PyqJuwSM63	{'place_id': '7efb0fd5276fdda5'}
2020-11-08T22:53:38.000Z	1325572212531720194	自分のうんことおしっこを手に電車に乗るという羞恥プレイを強いられている。(健康診断のため検尿と検便を持参して向かっています)	{'place_id': '4ad3383e25ac98d9'}
2020-11-08T22:48:02.000Z	1325570804000591872	おはようございます今日も満員電車で1時間かけて教習所へ〜某大手他社さんは土曜に6人も同時に教習所に送り込んできた費用25万×6人=150万…。会社持ちコロナで大変だなんだって言ってるけどこの業界でそれより大変なのがドライバー高齢化退職問題なんだろな	{'place_id': '735b6f2b933efaf6'}
2020-11-08T22:44:58.000Z	1325570033787920384	でも右足下肢静脈瘤の専門医院が家から電車で１０分圏内に有ってラッキーだったーーしかも診察事前予約制で昨日の夜ネット予約したら今から朝９時からの予約がとれたから尚更ラッキーだったーーこれから出掛ける準備して通院しよーー👍👍👍👍👍 https://t.co/0ShXGF9it5	{'place_id': '76c498282a5a7997'}
2020-11-08T22:43:40.000Z	1325569706279890946	@zuccherofugo おはようございます😸しっかり用意したら今日は通院ニャ～↘消毒は病院内でやりまくる状態です!!フーゴちゃんも外出先では消毒してね♥♥♥	{'place_id': 'e60fb4e164191d47'}
2020-11-08T22:43:17.000Z	1325569608703639552	この時間の電車久しぶりに乗ったけどめちゃ人多いな	{'place_id': 'dcc2630623880f96'}
2020-11-08T22:43:01.000Z	1325569542584590336	朝起きたらʕ•ﻌ•ʔฅ帰ってきてなくて、LINEも未読。え？逃げた？猟友会にでも撃たれて死んだ？と心配になって、義姉に連絡してしまったけど、今、その義姉と旅行に行くって言ってたこと思い出した。	{'place_id': '7efb0fd5276fdda5'}
2020-11-08T22:42:09.000Z	1325569323725811712	無事出勤ヨシ！！！	{'place_id': '884c5aa67a39d068'}
2020-11-08T22:34:39.000Z	1325567435311702016	三ヶ月振りの出勤なりw	{'place_id': 'e9d13ad4ff9f02c1'}
2020-11-08T22:34:09.000Z	1325567312062152704	無事出勤しました(^-^)/	{'place_id': 'e711a8fc9ecc013e'}
