1348130389278134277	[CLS]＠[UNK][UNK]初めまして、私の最寄りの西鉄バス営業所は[UNK]ですよ、いつも[UNK]通勤でお世話になっております。	0
1348417554830614528	[CLS][UNK][UNK]んだけど、出勤した意味があるの？リーダーが先に[UNK]取ったから帰るわけには[UNK][UNK]。	1
1348413620816805888	[CLS]休日が[UNK]が、平日は出勤するしかない。	1
1348411004904828928	[CLS]＠[UNK]＿＿[UNK]電車代[UNK]歩いて[UNK]。	0
1348408184109600769	[CLS]今日は休みが出勤に変更されていたが、生コン屋さんのプラントと[UNK]の凍結で[UNK]ないって事で結局休みになった[UNK]君の修理[UNK]ないかんけど[UNK]やる気しない[UNK]	2
1348398564020416513	[CLS]今日は、なんとか出勤出来そう。。[UNK]日も[UNK]けん、派遣先の目が（（（；[UNK][UNK][UNK]）））けど。。。この年でも、[UNK]者アンソニー出撃準備します。[UNK]：／／ｔ．ｃｏ／[UNK]	1
1348396704853184512	[CLS]寒い。電車の中も[UNK]。	2
1348371652535586820	[CLS]月曜日だから？[UNK]に比べて電車が[UNK]ます[UNK]＠始発（＠ＪＲ博多駅[UNK]，[UNK]）[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	2
1348357061847904256	[CLS]おはよう[UNK][UNK]この後[UNK]車での出勤。[UNK][UNK]します。まずは虎家に行ってみようと思います。この[UNK]日間よく歩きました。体重が[UNK]落ちました。[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	0
1348293043095359488	[CLS]＠[UNK]＿[UNK]何の電車が通るんですか[UNK][UNK]	2
1348285876304977921	[CLS]今日は振替出勤。昼から勤務だからもう少しは起きてれる。早めに床に[UNK]様に[UNK]。	1
1348237927843708930	[CLS]＠[UNK]＿[UNK][UNK]また今夜降りそうなんですよね〜明日は車通勤したいです。電車疲れます[UNK]	0
1348233786585059328	[CLS]今日の神奈川県のコロナ感染者数は[UNK]人です。医療崩壊、緊急事態宣言神奈川県は、東京都首都圏の一部ですが、コロナ危機は、東京都よりも[UNK]。神奈川県は、高齢者が極めて多いので、神奈川県の若者は、どうしても、[UNK]時以降の外出禁止令は絶対的に実行してください。神奈川県死者爆発危機	2
1348232624540708864	[CLS]たまには電車の旅も良いね。場所：博多駅[UNK]．[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	1
1348231345202364417	[CLS][UNK]、今日は[UNK]やったけど、[UNK]と[UNK]の出勤が雪のせいで通勤が[UNK]じゃなくて徒歩で筋肉痛になった為、[UNK]記念と[UNK]Ｓのみ買ったよ[UNK]！当然、両Ｒ共に安定の外れ！特に[UNK]記念は[UNK]と[UNK]は消して、バスラットを抑さえ[UNK]、[UNK][UNK]当たってた[UNK]！[UNK]の収支－[UNK]．[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]	2
1348223019697594370	[CLS]車通勤なら、もう家に[UNK]る…やっと[UNK]出発。電車通勤[UNK][UNK]ｗ	2
1348215601857064967	[CLS]＠[UNK][UNK]＿[UNK]＠Ｆ[UNK]ＡＶ[UNK]ｄ[UNK][UNK]団長が夜中の仕事のため、寝ていたり、[UNK]会社に出勤している時間帯だったので、参加出来なくて[UNK]です。でも、[UNK]配信も最後となった日に、確か夕方だと思うけど、[UNK]分程度参加したけど、[UNK]喜んでくれて、少しでも、オーディションに[UNK]きっかけに[UNK]と→[UNK][UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK][UNK]	0
1348208224680378369	[CLS]ネットショップでこんなの作ってみました！外出自粛が続いてるので、おうちで[UNK]お肉を食べて[UNK]という企画です[UNK][UNK]？[UNK]お[UNK]です[UNK][UNK]特別セット《ネットショップ限定》｜博多[UNK]専門[UNK]ちゃん牧場[UNK]：／／ｔ．ｃｏ／[UNK][UNK][UNK]ｍ[UNK][UNK]＃[UNK]＠[UNK]から	0
